Part, Description, Value, Case, Power, Supplier 1, Supplier Part Number 1, Library Path, Library Ref, Footprint Path, Footprint Ref, Company, Comment 
RES1210_7.87, "RES 1210 7.87Ohm 1/2W", 7.87, 1210, 1/2, Digikey, 541-7.87AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_8.06, "RES 1210 8.06Ohm 1/2W", 8.06, 1210, 1/2, Digikey, 541-8.06AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_8.25, "RES 1210 8.25Ohm 1/2W", 8.25, 1210, 1/2, Digikey, 541-8.25AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_8.45, "RES 1210 8.45Ohm 1/2W", 8.45, 1210, 1/2, Digikey, 541-8.45AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_8.66, "RES 1210 8.66Ohm 1/2W", 8.66, 1210, 1/2, Digikey, 541-8.66AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_8.87, "RES 1210 8.87Ohm 1/2W", 8.87, 1210, 1/2, Digikey, 541-8.87AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_9.09, "RES 1210 9.09Ohm 1/2W", 9.09, 1210, 1/2, Digikey, 541-9.09AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_9.31, "RES 1210 9.31Ohm 1/2W", 9.31, 1210, 1/2, Digikey, 541-9.31AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_9.53, "RES 1210 9.53Ohm 1/2W", 9.53, 1210, 1/2, Digikey, 541-9.53AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_9.76, "RES 1210 9.76Ohm 1/2W", 9.76, 1210, 1/2, Digikey, 541-9.76AACT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_10.0, "RES 1210 10.0Ohm 1/2W", 10.0, 1210, 1/2, Digikey, 541-10.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_10.2, "RES 1210 10.2Ohm 1/2W", 10.2, 1210, 1/2, Digikey, 541-10.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_10.5, "RES 1210 10.5Ohm 1/2W", 10.5, 1210, 1/2, Digikey, 541-10.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_10.7, "RES 1210 10.7Ohm 1/2W", 10.7, 1210, 1/2, Digikey, 541-10.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_11.0, "RES 1210 11.0Ohm 1/2W", 11.0, 1210, 1/2, Digikey, 541-11.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_11.3, "RES 1210 11.3Ohm 1/2W", 11.3, 1210, 1/2, Digikey, 541-11.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_11.5, "RES 1210 11.5Ohm 1/2W", 11.5, 1210, 1/2, Digikey, 541-11.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_11.8, "RES 1210 11.8Ohm 1/2W", 11.8, 1210, 1/2, Digikey, 541-11.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_12.1, "RES 1210 12.1Ohm 1/2W", 12.1, 1210, 1/2, Digikey, 541-12.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_12.4, "RES 1210 12.4Ohm 1/2W", 12.4, 1210, 1/2, Digikey, 541-12.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_12.7, "RES 1210 12.7Ohm 1/2W", 12.7, 1210, 1/2, Digikey, 541-12.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_13.0, "RES 1210 13.0Ohm 1/2W", 13.0, 1210, 1/2, Digikey, 541-13.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_13.3, "RES 1210 13.3Ohm 1/2W", 13.3, 1210, 1/2, Digikey, 541-13.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_13.7, "RES 1210 13.7Ohm 1/2W", 13.7, 1210, 1/2, Digikey, 541-13.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_14.0, "RES 1210 14.0Ohm 1/2W", 14.0, 1210, 1/2, Digikey, 541-14.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_14.3, "RES 1210 14.3Ohm 1/2W", 14.3, 1210, 1/2, Digikey, 541-14.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_14.7, "RES 1210 14.7Ohm 1/2W", 14.7, 1210, 1/2, Digikey, 541-14.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_15.0, "RES 1210 15.0Ohm 1/2W", 15.0, 1210, 1/2, Digikey, 541-15.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_15.4, "RES 1210 15.4Ohm 1/2W", 15.4, 1210, 1/2, Digikey, 541-15.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_15.8, "RES 1210 15.8Ohm 1/2W", 15.8, 1210, 1/2, Digikey, 541-15.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_16.2, "RES 1210 16.2Ohm 1/2W", 16.2, 1210, 1/2, Digikey, 541-16.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_16.5, "RES 1210 16.5Ohm 1/2W", 16.5, 1210, 1/2, Digikey, 541-16.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_16.9, "RES 1210 16.9Ohm 1/2W", 16.9, 1210, 1/2, Digikey, 541-16.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_17.4, "RES 1210 17.4Ohm 1/2W", 17.4, 1210, 1/2, Digikey, 541-17.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_17.8, "RES 1210 17.8Ohm 1/2W", 17.8, 1210, 1/2, Digikey, 541-17.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_18.2, "RES 1210 18.2Ohm 1/2W", 18.2, 1210, 1/2, Digikey, 541-18.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_18.7, "RES 1210 18.7Ohm 1/2W", 18.7, 1210, 1/2, Digikey, 541-18.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_19.1, "RES 1210 19.1Ohm 1/2W", 19.1, 1210, 1/2, Digikey, 541-19.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_19.6, "RES 1210 19.6Ohm 1/2W", 19.6, 1210, 1/2, Digikey, 541-19.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_20.0, "RES 1210 20.0Ohm 1/2W", 20.0, 1210, 1/2, Digikey, 541-20.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_20.5, "RES 1210 20.5Ohm 1/2W", 20.5, 1210, 1/2, Digikey, 541-20.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_21.0, "RES 1210 21.0Ohm 1/2W", 21.0, 1210, 1/2, Digikey, 541-21.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_21.5, "RES 1210 21.5Ohm 1/2W", 21.5, 1210, 1/2, Digikey, 541-21.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_22.1, "RES 1210 22.1Ohm 1/2W", 22.1, 1210, 1/2, Digikey, 541-22.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_22.6, "RES 1210 22.6Ohm 1/2W", 22.6, 1210, 1/2, Digikey, 541-22.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_23.2, "RES 1210 23.2Ohm 1/2W", 23.2, 1210, 1/2, Digikey, 541-23.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_23.7, "RES 1210 23.7Ohm 1/2W", 23.7, 1210, 1/2, Digikey, 541-23.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_24.3, "RES 1210 24.3Ohm 1/2W", 24.3, 1210, 1/2, Digikey, 541-24.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_24.9, "RES 1210 24.9Ohm 1/2W", 24.9, 1210, 1/2, Digikey, 541-24.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_25.5, "RES 1210 25.5Ohm 1/2W", 25.5, 1210, 1/2, Digikey, 541-25.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_26.1, "RES 1210 26.1Ohm 1/2W", 26.1, 1210, 1/2, Digikey, 541-26.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_26.7, "RES 1210 26.7Ohm 1/2W", 26.7, 1210, 1/2, Digikey, 541-26.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_27.4, "RES 1210 27.4Ohm 1/2W", 27.4, 1210, 1/2, Digikey, 541-27.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_28.0, "RES 1210 28.0Ohm 1/2W", 28.0, 1210, 1/2, Digikey, 541-28.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_28.7, "RES 1210 28.7Ohm 1/2W", 28.7, 1210, 1/2, Digikey, 541-28.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_29.4, "RES 1210 29.4Ohm 1/2W", 29.4, 1210, 1/2, Digikey, 541-29.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_30.1, "RES 1210 30.1Ohm 1/2W", 30.1, 1210, 1/2, Digikey, 541-30.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_30.9, "RES 1210 30.9Ohm 1/2W", 30.9, 1210, 1/2, Digikey, 541-30.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_31.6, "RES 1210 31.6Ohm 1/2W", 31.6, 1210, 1/2, Digikey, 541-31.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_32.4, "RES 1210 32.4Ohm 1/2W", 32.4, 1210, 1/2, Digikey, 541-32.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_33.2, "RES 1210 33.2Ohm 1/2W", 33.2, 1210, 1/2, Digikey, 541-33.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_34.0, "RES 1210 34.0Ohm 1/2W", 34.0, 1210, 1/2, Digikey, 541-34.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_34.8, "RES 1210 34.8Ohm 1/2W", 34.8, 1210, 1/2, Digikey, 541-34.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_35.7, "RES 1210 35.7Ohm 1/2W", 35.7, 1210, 1/2, Digikey, 541-35.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_36.5, "RES 1210 36.5Ohm 1/2W", 36.5, 1210, 1/2, Digikey, 541-36.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_37.4, "RES 1210 37.4Ohm 1/2W", 37.4, 1210, 1/2, Digikey, 541-37.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_38.3, "RES 1210 38.3Ohm 1/2W", 38.3, 1210, 1/2, Digikey, 541-38.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_39.2, "RES 1210 39.2Ohm 1/2W", 39.2, 1210, 1/2, Digikey, 541-39.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_40.2, "RES 1210 40.2Ohm 1/2W", 40.2, 1210, 1/2, Digikey, 541-40.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_41.2, "RES 1210 41.2Ohm 1/2W", 41.2, 1210, 1/2, Digikey, 541-41.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_42.2, "RES 1210 42.2Ohm 1/2W", 42.2, 1210, 1/2, Digikey, 541-42.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_43.2, "RES 1210 43.2Ohm 1/2W", 43.2, 1210, 1/2, Digikey, 541-43.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_44.2, "RES 1210 44.2Ohm 1/2W", 44.2, 1210, 1/2, Digikey, 541-44.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_45.3, "RES 1210 45.3Ohm 1/2W", 45.3, 1210, 1/2, Digikey, 541-45.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_46.4, "RES 1210 46.4Ohm 1/2W", 46.4, 1210, 1/2, Digikey, 541-46.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_47.5, "RES 1210 47.5Ohm 1/2W", 47.5, 1210, 1/2, Digikey, 541-47.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_48.7, "RES 1210 48.7Ohm 1/2W", 48.7, 1210, 1/2, Digikey, 541-48.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_49.9, "RES 1210 49.9Ohm 1/2W", 49.9, 1210, 1/2, Digikey, 541-49.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_51.1, "RES 1210 51.1Ohm 1/2W", 51.1, 1210, 1/2, Digikey, 541-51.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_52.3, "RES 1210 52.3Ohm 1/2W", 52.3, 1210, 1/2, Digikey, 541-52.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_53.6, "RES 1210 53.6Ohm 1/2W", 53.6, 1210, 1/2, Digikey, 541-53.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_54.9, "RES 1210 54.9Ohm 1/2W", 54.9, 1210, 1/2, Digikey, 541-54.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_56.2, "RES 1210 56.2Ohm 1/2W", 56.2, 1210, 1/2, Digikey, 541-56.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_57.6, "RES 1210 57.6Ohm 1/2W", 57.6, 1210, 1/2, Digikey, 541-57.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_59.0, "RES 1210 59.0Ohm 1/2W", 59.0, 1210, 1/2, Digikey, 541-59.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_60.4, "RES 1210 60.4Ohm 1/2W", 60.4, 1210, 1/2, Digikey, 541-60.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_61.9, "RES 1210 61.9Ohm 1/2W", 61.9, 1210, 1/2, Digikey, 541-61.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_63.4, "RES 1210 63.4Ohm 1/2W", 63.4, 1210, 1/2, Digikey, 541-63.4VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_64.9, "RES 1210 64.9Ohm 1/2W", 64.9, 1210, 1/2, Digikey, 541-64.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_66.5, "RES 1210 66.5Ohm 1/2W", 66.5, 1210, 1/2, Digikey, 541-66.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_68.1, "RES 1210 68.1Ohm 1/2W", 68.1, 1210, 1/2, Digikey, 541-68.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_69.8, "RES 1210 69.8Ohm 1/2W", 69.8, 1210, 1/2, Digikey, 541-69.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_71.5, "RES 1210 71.5Ohm 1/2W", 71.5, 1210, 1/2, Digikey, 541-71.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_73.2, "RES 1210 73.2Ohm 1/2W", 73.2, 1210, 1/2, Digikey, 541-73.2VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_75.0, "RES 1210 75.0Ohm 1/2W", 75.0, 1210, 1/2, Digikey, 541-75.0VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_76.8, "RES 1210 76.8Ohm 1/2W", 76.8, 1210, 1/2, Digikey, 541-76.8VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_78.7, "RES 1210 78.7Ohm 1/2W", 78.7, 1210, 1/2, Digikey, 541-78.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_80.6, "RES 1210 80.6Ohm 1/2W", 80.6, 1210, 1/2, Digikey, 541-80.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_82.5, "RES 1210 82.5Ohm 1/2W", 82.5, 1210, 1/2, Digikey, 541-82.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_84.5, "RES 1210 84.5Ohm 1/2W", 84.5, 1210, 1/2, Digikey, 541-84.5VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_86.6, "RES 1210 86.6Ohm 1/2W", 86.6, 1210, 1/2, Digikey, 541-86.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_88.7, "RES 1210 88.7Ohm 1/2W", 88.7, 1210, 1/2, Digikey, 541-88.7VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_90.9, "RES 1210 90.9Ohm 1/2W", 90.9, 1210, 1/2, Digikey, 541-90.9VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_93.1, "RES 1210 93.1Ohm 1/2W", 93.1, 1210, 1/2, Digikey, 541-93.1VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_95.3, "RES 1210 95.3Ohm 1/2W", 95.3, 1210, 1/2, Digikey, 541-95.3VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_97.6, "RES 1210 97.6Ohm 1/2W", 97.6, 1210, 1/2, Digikey, 541-97.6VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_100, "RES 1210 100Ohm 1/2W", 100, 1210, 1/2, Digikey, 541-100VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_102, "RES 1210 102Ohm 1/2W", 102, 1210, 1/2, Digikey, 541-102VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_105, "RES 1210 105Ohm 1/2W", 105, 1210, 1/2, Digikey, 541-105VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_107, "RES 1210 107Ohm 1/2W", 107, 1210, 1/2, Digikey, 541-107VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_110, "RES 1210 110Ohm 1/2W", 110, 1210, 1/2, Digikey, 541-110VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_113, "RES 1210 113Ohm 1/2W", 113, 1210, 1/2, Digikey, 541-113VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_115, "RES 1210 115Ohm 1/2W", 115, 1210, 1/2, Digikey, 541-115VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_118, "RES 1210 118Ohm 1/2W", 118, 1210, 1/2, Digikey, 541-118VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_121, "RES 1210 121Ohm 1/2W", 121, 1210, 1/2, Digikey, 541-121VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_124, "RES 1210 124Ohm 1/2W", 124, 1210, 1/2, Digikey, 541-124VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_127, "RES 1210 127Ohm 1/2W", 127, 1210, 1/2, Digikey, 541-127VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_130, "RES 1210 130Ohm 1/2W", 130, 1210, 1/2, Digikey, 541-130VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_133, "RES 1210 133Ohm 1/2W", 133, 1210, 1/2, Digikey, 541-133VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_137, "RES 1210 137Ohm 1/2W", 137, 1210, 1/2, Digikey, 541-137VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_140, "RES 1210 140Ohm 1/2W", 140, 1210, 1/2, Digikey, 541-140VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_143, "RES 1210 143Ohm 1/2W", 143, 1210, 1/2, Digikey, 541-143VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_147, "RES 1210 147Ohm 1/2W", 147, 1210, 1/2, Digikey, 541-147VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_150, "RES 1210 150Ohm 1/2W", 150, 1210, 1/2, Digikey, 541-150VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
RES1210_154, "RES 1210 154Ohm 1/2W", 154, 1210, 1/2, Digikey, 541-154VCT-ND, Atlantix_R.SchLib, Res1, Atlantix_R.PcbLib, RES1210 , Atlantix EDA, =Description 
